mr/stts/00/nerconll0000	1	7	his	UNK	O	0	0	0	1	0	4	0	0	0	0
mr/stts/00/nerconll0000	1	8	Quadricycle	UNK	O	1	0	0	1	1	5	3	0	2	0
mr/stts/00/nerconll0000	1	9	to	UNK	O	_	_	_	_	1	2	_	_	_	2
mr/stts/00/nerconll0000	1	10	victory	UNK	O	1	0	0	0	1	4	0	1	1	0
mr/stts/00/nerconll0000	1	11	in	UNK	O	0	1	0	0	1	3	0	0	0	2
mr/stts/00/nerconll0000	1	12	a	UNK	O	_	_	_	_	1	2	_	_	_	2
mr/stts/00/nerconll0000	1	13	race	UNK	O	0	2	0	0	1	4	0	0	0	0
mr/stts/00/nerconll0000	1	14	against	UNK	O	_	_	_	_	1	3	_	_	_	0
mr/stts/00/nerconll0000	1	15	Alexander	UNK	B-PER	0	1	0	0	1	5	0	0	0	0
mr/stts/00/nerconll0000	1	16	Winton,	UNK	I-PER	1	1	2	0	1	4	0	0	0	0
mr/stts/00/nerconll0000	1	18	a	UNK	O	_	_	_	_	1	0	_	_	_	2
mr/stts/00/nerconll0000	1	19	well-known	UNK	O	0	1	0	1	1	4	0	0	0	0
mr/stts/00/nerconll0000	1	20	driver	UNK	O	2	1	0	0	1	4	0	1	0	0
mr/stts/00/nerconll0000	1	21	and	UNK	O	_	_	_	_	1	2	_	_	_	3
mr/stts/00/nerconll0000	1	22	the	UNK	O	0	0	1	0	1	4	0	0	0	7
mr/stts/00/nerconll0000	1	23	heavy	UNK	O	1	1	0	0	1	5	0	0	0	0
mr/stts/00/nerconll0000	1	24	favorite	UNK	O	1	1	0	0	1	4	0	0	0	0
mr/stts/00/nerconll0000	1	25	on	UNK	O	_	_	_	_	1	1	_	_	_	0
mr/stts/00/nerconll0000	1	26	October	UNK	O	1	1	0	0	1	5	0	0	0	0
mr/stts/00/nerconll0000	1	27	10,	UNK	O	1	1	0	0	1	4	0	2	0	0
mr/stts/00/nerconll0000	1	29	1901.	UNK	O	0	0	0	0	1	5	0	1	0	0

mr/stts/00/nerconll0000	2	0	Ford	UNK	B-PER	1	1	1	0	1	3	0	0	0	0
mr/stts/00/nerconll0000	2	1	was	UNK	O	0	1	0	0	1	5	0	0	0	1
mr/stts/00/nerconll0000	2	2	forced	UNK	O	1	1	0	0	1	4	0	0	0	0
mr/stts/00/nerconll0000	2	3	out	UNK	O	_	_	_	_	1	3	_	_	_	0
mr/stts/00/nerconll0000	2	4	of	UNK	O	0	0	0	0	1	2	0	0	0	3
mr/stts/00/nerconll0000	2	5	the	UNK	O	_	_	_	_	1	3	_	_	_	7
mr/stts/00/nerconll0000	2	6	company	UNK	O	0	0	0	0	1	5	0	0	0	0
mr/stts/00/nerconll0000	2	7	by	UNK	O	0	0	0	1	1	3	0	1	0	0
mr/stts/00/nerconll0000	2	8	the	UNK	O	_	_	_	_	1	3	_	_	_	7
mr/stts/00/nerconll0000	2	9	investors,	UNK	O	_	_	_	_	0	4	_	_	_	0
mr/stts/00/nerconll0000	2	11	including	UNK	O	1	1	0	0	1	5	0	0	0	0
mr/stts/00/nerconll0000	2	12	Henry	UNK	B-PER	1	0	0	0	1	5	0	0	0	0
mr/stts/00/nerconll0000	2	13	M.	UNK	I-PER	_	_	_	_	1	3	_	_	_	0
mr/stts/00/nerconll0000	2	14	Leland	UNK	I-PER	1	1	0	0	1	4	0	1	0	0
mr/stts/00/nerconll0000	2	15	in	UNK	O	_	_	_	_	0	2	_	_	_	2
mr/stts/00/nerconll0000	2	16	1902,	UNK	O	1	1	0	1	1	4	0	1	0	0
mr/stts/00/nerconll0000	2	18	and	UNK	O	_	_	_	_	1	2	_	_	_	3
mr/stts/00/nerconll0000	2	19	the	UNK	O	1	1	1	0	1	3	0	0	0	7
mr/stts/00/nerconll0000	2	20	company	UNK	O	_	_	_	_	1	4	_	_	_	0
mr/stts/00/nerconll0000	2	21	was	UNK	O	_	_	_	_	0	3	_	_	_	1
mr/stts/00/nerconll0000	2	22	reorganized	UNK	O	1	1	0	1	1	5	1	0	1	0
mr/stts/00/nerconll0000	2	23	as	UNK	O	0	1	0	0	0	3	0	0	0	0
mr/stts/00/nerconll0000	2	24	Cadillac.	UNK	B-ORG	0	1	0	0	1	5	0	1	0	0

mr/stts/00/nerconll0000	3	0	In	UNK	O	1	0	0	1	1	1	0	0	0	2
mr/stts/00/nerconll0000	3	1	1891,	UNK	O	1	1	0	0	1	5	1	0	0	0
mr/stts/00/nerconll0000	3	3	Ford	UNK	B-PER	1	1	0	1	1	5	0	1	0	0
mr/stts/00/nerconll0000	3	4	became	UNK	O	0	2	1	0	1	4	0	0	0	0
mr/stts/00/nerconll0000	3	5	an	UNK	O	1	0	0	0	1	3	0	1	0	0
mr/stts/00/nerconll0000	3	6	engineer	UNK	O	1	1	0	0	1	4	0	0	0	0
mr/stts/00/nerconll0000	3	7	with	UNK	O	0	0	0	0	1	4	0	0	0	0
mr/stts/00/nerconll0000	3	8	the	UNK	O	_	_	_	_	1	3	_	_	_	7
mr/stts/00/nerconll0000	3	9	Edison	UNK	B-ORG	0	0	0	0	1	4	0	0	0	0
mr/stts/00/nerconll0000	3	10	Illuminating	UNK	I-ORG	0	1	0	0	1	4	0	1	0	0
mr/stts/00/nerconll0000	3	11	Company,	UNK	I-ORG	0	2	0	0	1	3	0	0	0	0
mr/stts/00/nerconll0000	3	13	and	UNK	O	1	1	1	1	1	4	0	0	0	3
mr/stts/00/nerconll0000	3	14	after	UNK	O	1	1	0	0	1	4	0	0	0	0
mr/stts/00/nerconll0000	3	15	his	UNK	O	1	1	1	0	0	3	0	0	0	0
mr/stts/00/nerconll0000	3	16	promotion	UNK	O	_	_	_	_	1	4	_	_	_	0
mr/stts/00/nerconll0000	3	17	to	UNK	O	_	_	_	_	0	3	_	_	_	2
mr/stts/00/nerconll0000	3	18	Chief	UNK	O	1	1	0	0	1	4	0	0	0	0
mr/stts/00/nerconll0000	3	19	Engineer	UNK	O	0	1	0	0	1	4	0	1	0	0
mr/stts/00/nerconll0000	3	20	in	UNK	O	_	_	_	_	0	0	_	_	_	2
mr/stts/00/nerconll0000	3	21	1893,	UNK	O	0	1	0	0	1	5	1	0	0	0
mr/stts/00/nerconll0000	3	23	he	UNK	O	0	1	0	1	0	3	0	0	0	0
mr/stts/00/nerconll0000	3	24	had	UNK	O	0	0	0	0	1	4	0	0	0	0
mr/stts/00/nerconll0000	3	25	enough	UNK	O	0	1	0	0	1	5	0	0	0	0
mr/stts/00/nerconll0000	3	26	time	UNK	O	0	1	0	0	1	3	0	0	0	0
mr/stts/00/nerconll0000	3	27	and	UNK	O	_	_	_	_	0	3	_	_	_	3
mr/stts/00/nerconll0000	3	28	money	UNK	O	0	1	0	0	1	4	0	0	0	0
mr/stts/00/nerconll0000	3	29	to	UNK	O	_	_	_	_	1	4	_	_	_	2
mr/stts/00/nerconll0000	3	30	devote	UNK	O	0	0	0	0	1	4	0	0	0	0
mr/stts/00/nerconll0000	3	31	attention	UNK	O	1	1	0	1	1	5	0	1	0	0
mr/stts/00/nerconll0000	3	32	to	UNK	O	_	_	_	_	1	2	_	_	_	2
mr/stts/00/nerconll0000	3	33	his	UNK	O	_	_	_	_	0	3	_	_	_	0
mr/stts/00/nerconll0000	3	34	personal	UNK	O	1	1	0	0	1	5	0	0	0	0
mr/stts/00/nerconll0000	3	35	experiments	UNK	O	0	0	0	0	1	5	0	0	0	0
mr/stts/00/nerconll0000	3	36	on	UNK	O	1	0	1	0	1	2	0	0	0	0
mr/stts/00/nerconll0000	3	37	internal	UNK	O	0	0	0	0	1	5	0	1	0	0
mr/stts/00/nerconll0000	3	38	combustion	UNK	O	0	1	0	0	1	5	0	0	0	0
mr/stts/00/nerconll0000	3	39	engines.	UNK	O	_	_	_	_	1	3	_	_	_	0

mr/stts/00/nerconll0000	4	0	These	UNK	O	1	0	0	0	1	3	0	0	0	0
mr/stts/00/nerconll0000	4	1	experiments	UNK	O	1	1	0	1	1	4	0	0	0	0
mr/stts/00/nerconll0000	4	2	culminated	UNK	O	1	1	0	0	1	4	0	0	0	0
mr/stts/00/nerconll0000	4	3	in	UNK	O	_	_	_	_	0	2	_	_	_	2
mr/stts/00/nerconll0000	4	4	1896	UNK	O	1	0	0	1	1	5	0	1	0	0
mr/stts/00/nerconll0000	4	5	with	UNK	O	1	1	0	0	1	4	0	0	0	0
mr/stts/00/nerconll0000	4	6	the	UNK	O	_	_	_	_	1	3	_	_	_	7
mr/stts/00/nerconll0000	4	7	completion	UNK	O	1	0	0	0	1	5	1	0	0	0
mr/stts/00/nerconll0000	4	8	of	UNK	O	0	1	0	0	0	1	0	0	0	3
mr/stts/00/nerconll0000	4	9	his	UNK	O	1	0	0	0	0	2	0	1	0	0
mr/stts/00/nerconll0000	4	10	own	UNK	O	0	0	0	0	0	4	0	0	0	0
mr/stts/00/nerconll0000	4	11	self-propelled	UNK	O	0	0	0	0	1	5	0	1	0	0
mr/stts/00/nerconll0000	4	12	vehicle	UNK	O	0	0	1	0	1	4	0	0	0	0
mr/stts/00/nerconll0000	4	13	named	UNK	O	0	1	0	0	1	5	0	0	0	0
mr/stts/00/nerconll0000	4	14	the	UNK	O	_	_	_	_	0	1	_	_	_	7
mr/stts/00/nerconll0000	4	15	Quadricycle,	UNK	O	1	1	0	1	1	5	0	0	0	0
mr/stts/00/nerconll0000	4	17	which	UNK	O	1	0	0	0	1	4	0	0	0	0
mr/stts/00/nerconll0000	4	18	he	UNK	O	1	0	0	1	0	1	0	0	0	0
mr/stts/00/nerconll0000	4	19	test-drove	UNK	O	1	0	0	1	1	5	0	1	0	_
mr/stts/00/nerconll0000	4	20	on	UNK	O	_	_	_	_	1	2	_	_	_	0
mr/stts/00/nerconll0000	4	21	June	UNK	O	0	0	0	1	1	4	0	0	0	0
mr/stts/00/nerconll0000	4	22	4	UNK	O	_	_	_	_	1	1	_	_	_	0
mr/stts/00/nerconll0000	4	23	of	UNK	O	_	_	_	_	1	4	_	_	_	3
mr/stts/00/nerconll0000	4	24	that	UNK	O	0	1	0	1	1	3	0	0	0	0
mr/stts/00/nerconll0000	4	25	year.	UNK	O	0	1	0	0	1	3	0	0	0	0

mr/stts/00/nerconll0000	5	0	Ford	UNK	B-PER	0	0	1	1	0	4	0	0	0	0
mr/stts/00/nerconll0000	5	1	was	UNK	O	_	_	_	_	1	4	_	_	_	1
mr/stts/00/nerconll0000	5	2	born	UNK	O	1	1	0	1	1	4	0	0	0	0
mr/stts/00/nerconll0000	5	3	on	UNK	O	_	_	_	_	1	2	_	_	_	0
mr/stts/00/nerconll0000	5	4	a	UNK	O	1	1	0	1	1	5	0	0	0	2
mr/stts/00/nerconll0000	5	5	prosperous	UNK	O	1	0	0	0	1	4	0	0	0	0
mr/stts/00/nerconll0000	5	6	farm	UNK	O	0	1	0	1	1	4	0	0	0	0
mr/stts/00/nerconll0000	5	7	in	UNK	O	_	_	_	_	0	1	_	_	_	2
mr/stts/00/nerconll0000	5	8	Springwells	UNK	B-LOC	0	0	0	1	1	4	0	0	0	_
mr/stts/00/nerconll0000	5	9	Township	UNK	I-LOC	0	1	0	1	1	4	0	0	0	0
mr/stts/00/nerconll0000	5	10	(now	UNK	O	0	1	0	1	1	4	0	0	0	_
mr/stts/00/nerconll0000	5	12	in	UNK	O	_	_	_	_	0	2	_	_	_	2
mr/stts/00/nerconll0000	5	13	the	UNK	O	1	0	0	1	1	3	0	0	0	7
mr/stts/00/nerconll0000	5	14	city	UNK	O	_	_	_	_	0	4	_	_	_	0
mr/stts/00/nerconll0000	5	15	of	UNK	O	_	_	_	_	1	2	_	_	_	3
mr/stts/00/nerconll0000	5	16	Dearborn,	UNK	B-LOC	0	0	0	1	1	5	1	0	0	0
mr/stts/00/nerconll0000	5	18	Michigan)	UNK	B-LOC	1	1	0	0	1	5	0	1	0	_
mr/stts/00/nerconll0000	5	20	owned	UNK	O	0	1	0	0	1	5	0	0	0	0
mr/stts/00/nerconll0000	5	21	by	UNK	O	_	_	_	_	0	3	_	_	_	0
mr/stts/00/nerconll0000	5	22	his	UNK	O	0	0	0	0	0	3	0	0	0	0
mr/stts/00/nerconll0000	5	23	parents,	UNK	O	0	0	0	0	1	5	0	0	0	0
mr/stts/00/nerconll0000	5	25	William	UNK	B-PER	0	1	0	1	1	4	0	0	0	0
mr/stts/00/nerconll0000	5	26	Ford	UNK	I-PER	_	_	_	_	1	4	_	_	_	0
mr/stts/00/nerconll0000	5	27	(1826-1905)	UNK	O	0	0	0	1	1	5	0	0	0	_
mr/stts/00/nerconll0000	5	30	and	UNK	O	_	_	_	_	1	3	_	_	_	3
mr/stts/00/nerconll0000	5	31	Mary	UNK	B-PER	0	0	0	0	1	4	0	0	0	0
mr/stts/00/nerconll0000	5	32	Litogot	UNK	I-PER	1	0	0	0	1	5	0	2	0	_
mr/stts/00/nerconll0000	5	33	(c1839-1876),	UNK	O	_	_	_	_	1	4	_	_	_	_
mr/stts/00/nerconll0000	5	37	immigrants	UNK	O	1	0	0	0	1	5	1	0	0	0
mr/stts/00/nerconll0000	5	38	from	UNK	O	_	_	_	_	1	4	_	_	_	0
mr/stts/00/nerconll0000	5	39	County	UNK	B-LOC	0	1	0	1	1	4	0	0	0	0
mr/stts/00/nerconll0000	5	40	Cork,	UNK	I-LOC	1	0	0	1	1	4	0	0	0	0
mr/stts/00/nerconll0000	5	42	Ireland.	UNK	B-LOC	1	1	0	1	1	4	0	0	0	0

mr/stts/00/nerconll0000	6	0	In	UNK	O	0	1	1	0	0	0	0	0	0	2
mr/stts/00/nerconll0000	6	1	the	UNK	O	0	1	1	1	1	3	0	0	0	7
mr/stts/00/nerconll0000	6	2	years	UNK	O	0	1	1	1	1	4	0	0	0	0
mr/stts/00/nerconll0000	6	3	between	UNK	O	0	1	1	1	1	4	0	0	0	0
mr/stts/00/nerconll0000	6	4	the	UNK	O	0	0	0	1	1	4	0	0	0	7
mr/stts/00/nerconll0000	6	5	wars,	UNK	O	1	0	1	1	1	4	0	0	0	0
mr/stts/00/nerconll0000	6	7	Henry	UNK	B-PER	1	1	0	1	1	4	0	0	0	0
mr/stts/00/nerconll0000	6	8	Ford	UNK	I-PER	1	1	0	1	0	3	0	0	0	0
mr/stts/00/nerconll0000	6	9	supported	UNK	O	0	1	0	1	1	5	0	0	0	0
mr/stts/00/nerconll0000	6	10	Adolf	UNK	B-PER	1	1	1	0	1	4	0	0	0	0
mr/stts/00/nerconll0000	6	11	Hitler's	UNK	I-PER	1	1	0	1	1	5	0	0	0	0
mr/stts/00/nerconll0000	6	13	Nazi	UNK	B-ORG	1	0	1	1	1	5	0	0	0	0
mr/stts/00/nerconll0000	6	14	regime.	UNK	I-ORG	_	_	_	_	1	3	_	_	_	0

mr/stts/00/nerconll0000	7	0	There	UNK	O	0	1	1	0	1	3	0	0	0	0
mr/stts/00/nerconll0000	7	1	is	UNK	O	0	1	1	1	0	2	0	0	0	1
mr/stts/00/nerconll0000	7	2	also	UNK	O	_	_	_	_	1	3	_	_	_	0
mr/stts/00/nerconll0000	7	3	some	UNK	O	0	1	1	1	1	4	0	0	0	0
mr/stts/00/nerconll0000	7	4	evidence	UNK	O	1	1	1	1	1	4	0	0	0	0
mr/stts/00/nerconll0000	7	5	that	UNK	O	2	1	1	0	1	3	0	0	0	0
mr/stts/00/nerconll0000	7	6	Henry	UNK	B-PER	_	_	_	_	1	3	_	_	_	0
mr/stts/00/nerconll0000	7	7	Ford	UNK	I-PER	0	0	0	1	1	3	0	1	1	0
mr/stts/00/nerconll0000	7	8	gave	UNK	O	1	0	0	1	1	4	0	1	0	0
mr/stts/00/nerconll0000	7	9	Adolf	UNK	B-PER	0	1	0	0	0	3	0	0	0	0
mr/stts/00/nerconll0000	7	10	Hitler	UNK	I-PER	1	2	0	1	0	4	0	0	0	0
mr/stts/00/nerconll0000	7	11	direct	UNK	O	0	1	0	1	1	5	0	0	0	0
mr/stts/00/nerconll0000	7	12	financial	UNK	O	0	1	1	0	1	5	0	1	0	0
mr/stts/00/nerconll0000	7	13	backing	UNK	O	0	0	1	0	1	5	0	0	0	0
mr/stts/00/nerconll0000	7	14	when	UNK	O	1	2	1	0	1	4	0	0	0	0
mr/stts/00/nerconll0000	7	15	Hitler	UNK	B-PER	0	1	0	0	1	4	0	0	0	0
mr/stts/00/nerconll0000	7	16	was	UNK	O	_	_	_	_	1	2	_	_	_	1
mr/stts/00/nerconll0000	7	17	first	UNK	O	0	0	0	0	1	4	0	0	0	0
mr/stts/00/nerconll0000	7	18	starting	UNK	O	1	0	0	0	0	4	0	0	0	0
mr/stts/00/nerconll0000	7	19	out	UNK	O	0	1	1	1	1	3	0	1	0	0
mr/stts/00/nerconll0000	7	20	in	UNK	O	_	_	_	_	1	3	_	_	_	2
mr/stts/00/nerconll0000	7	21	politics.	UNK	O	0	0	0	0	1	4	0	0	0	0

mr/stts/00/nerconll0000	8	0	This	UNK	O	1	1	0	0	1	1	0	0	0	0
mr/stts/00/nerconll0000	8	1	can	UNK	O	0	1	1	1	1	4	0	0	0	0
mr/stts/00/nerconll0000	8	2	in	UNK	O	_	_	_	_	1	4	_	_	_	2
mr/stts/00/nerconll0000	8	3	part	UNK	O	0	1	1	0	0	4	0	0	0	0
mr/stts/00/nerconll0000	8	4	be	UNK	O	_	_	_	_	1	3	_	_	_	0
mr/stts/00/nerconll0000	8	5	traced	UNK	O	1	1	0	1	0	4	0	0	0	0
mr/stts/00/nerconll0000	8	6	to	UNK	O	_	_	_	_	0	3	_	_	_	2
mr/stts/00/nerconll0000	8	7	statements	UNK	O	0	1	1	0	1	4	0	0	0	0
mr/stts/00/nerconll0000	8	8	from	UNK	O	0	0	1	0	1	3	0	0	0	0
mr/stts/00/nerconll0000	8	9	Kurt	UNK	B-PER	1	0	0	0	1	4	0	0	0	0
mr/stts/00/nerconll0000	8	10	Ludecke,	UNK	I-PER	0	0	0	0	1	4	1	0	1	_
mr/stts/00/nerconll0000	8	12	Germany's	UNK	B-LOC	0	0	0	0	1	5	0	1	0	0
mr/stts/00/nerconll0000	8	14	representative	UNK	O	0	1	0	0	1	5	0	0	0	0
mr/stts/00/nerconll0000	8	15	to	UNK	O	_	_	_	_	1	2	_	_	_	2
mr/stts/00/nerconll0000	8	16	the	UNK	O	1	0	0	1	1	4	0	0	0	7
mr/stts/00/nerconll0000	8	17	U.S.	UNK	B-LOC	1	0	0	0	1	3	0	0	0	0
mr/stts/00/nerconll0000	8	18	in	UNK	O	_	_	_	_	1	2	_	_	_	2
mr/stts/00/nerconll0000	8	19	the	UNK	O	0	0	1	1	1	3	0	0	0	7
mr/stts/00/nerconll0000	8	20	1920s,	UNK	O	1	0	1	1	1	5	0	0	0	0
mr/stts/00/nerconll0000	8	22	and	UNK	O	1	1	1	2	1	4	0	0	0	3
mr/stts/00/nerconll0000	8	23	Winifred	UNK	B-PER	0	1	0	1	1	4	0	1	0	0
mr/stts/00/nerconll0000	8	24	Wagner,	UNK	I-PER	0	1	0	1	1	4	0	0	0	0
mr/stts/00/nerconll0000	8	26	daughter-in-law	UNK	O	1	1	1	2	1	5	0	0	0	0
mr/stts/00/nerconll0000	8	27	of	UNK	O	_	_	_	_	0	1	_	_	_	3
mr/stts/00/nerconll0000	8	28	Richard	UNK	B-PER	1	1	1	1	1	4	0	0	0	0
mr/stts/00/nerconll0000	8	29	Wagner,	UNK	I-PER	1	2	1	1	1	4	0	0	0	0
mr/stts/00/nerconll0000	8	31	who	UNK	O	_	_	_	_	1	4	_	_	_	0
mr/stts/00/nerconll0000	8	32	said	UNK	O	1	2	1	1	1	3	0	0	0	0
mr/stts/00/nerconll0000	8	33	they	UNK	O	1	2	0	1	1	2	0	0	0	0
mr/stts/00/nerconll0000	8	34	requested	UNK	O	1	4	1	0	1	5	0	0	0	0
mr/stts/00/nerconll0000	8	35	funds	UNK	O	0	1	0	0	1	4	0	1	0	0
mr/stts/00/nerconll0000	8	36	from	UNK	O	0	1	0	0	1	4	0	0	0	0
mr/stts/00/nerconll0000	8	37	Ford	UNK	B-PER	_	_	_	_	1	3	_	_	_	0
mr/stts/00/nerconll0000	8	38	to	UNK	O	1	2	2	1	1	2	0	0	0	2
mr/stts/00/nerconll0000	8	39	aid	UNK	O	0	2	0	1	0	4	0	0	0	0
mr/stts/00/nerconll0000	8	40	the	UNK	O	0	1	0	1	1	2	0	0	0	7
mr/stts/00/nerconll0000	8	41	National	UNK	O	1	0	0	0	1	4	0	1	0	0
mr/stts/00/nerconll0000	8	42	Socialist	UNK	O	0	1	0	0	1	4	0	0	0	0
mr/stts/00/nerconll0000	8	43	movement	UNK	O	0	1	1	1	1	5	0	0	0	0
mr/stts/00/nerconll0000	8	44	in	UNK	O	_	_	_	_	1	2	_	_	_	2
mr/stts/00/nerconll0000	8	45	Germany.	UNK	B-LOC	0	1	0	1	1	4	0	0	0	0

mr/stts/00/nerconll0000	9	0	Although	UNK	O	0	1	0	1	1	4	0	0	0	0
mr/stts/00/nerconll0000	9	1	Ford	UNK	B-PER	0	1	0	0	0	4	0	0	0	0
mr/stts/00/nerconll0000	9	2	is	UNK	O	_	_	_	_	0	1	_	_	_	1
mr/stts/00/nerconll0000	9	3	often	UNK	O	0	1	0	1	1	4	0	0	0	0
mr/stts/00/nerconll0000	9	4	credited	UNK	O	0	1	0	1	1	4	0	0	0	0
mr/stts/00/nerconll0000	9	5	with	UNK	O	1	1	0	1	1	4	0	0	0	0
mr/stts/00/nerconll0000	9	6	the	UNK	O	_	_	_	_	1	4	_	_	_	7
mr/stts/00/nerconll0000	9	7	idea,	UNK	O	1	2	1	1	1	4	0	0	0	0
mr/stts/00/nerconll0000	9	9	contemporary	UNK	O	1	1	0	1	1	5	1	1	0	0
mr/stts/00/nerconll0000	9	10	sources	UNK	O	1	1	0	1	1	5	0	0	0	0
mr/stts/00/nerconll0000	9	11	indicate	UNK	O	1	0	1	1	1	4	0	1	0	0
mr/stts/00/nerconll0000	9	12	that	UNK	O	0	0	0	0	1	2	0	0	0	0
mr/stts/00/nerconll0000	9	13	the	UNK	O	_	_	_	_	1	2	_	_	_	7
mr/stts/00/nerconll0000	9	14	concept	UNK	O	0	0	0	0	1	4	0	1	0	0
mr/stts/00/nerconll0000	9	15	and	UNK	O	1	0	1	1	1	2	0	0	0	3
mr/stts/00/nerconll0000	9	16	its	UNK	O	_	_	_	_	1	1	_	_	_	0
mr/stts/00/nerconll0000	9	17	development	UNK	O	0	0	1	0	1	4	1	0	0	0
mr/stts/00/nerconll0000	9	18	came	UNK	O	0	0	0	0	1	4	0	1	0	0
mr/stts/00/nerconll0000	9	19	from	UNK	O	1	2	0	0	0	2	0	0	0	0
mr/stts/00/nerconll0000	9	20	employees	UNK	O	1	0	0	0	1	5	0	0	0	0
mr/stts/00/nerconll0000	9	21	Clarence	UNK	B-PER	1	1	1	1	1	4	0	0	0	0
mr/stts/00/nerconll0000	9	22	Avery,	UNK	I-PER	1	1	0	1	1	5	0	0	0	0
mr/stts/00/nerconll0000	9	24	Peter	UNK	B-PER	_	_	_	_	1	4	_	_	_	0
mr/stts/00/nerconll0000	9	25	E.	UNK	I-PER	1	1	0	1	1	2	0	0	0	0
mr/stts/00/nerconll0000	9	26	Martin,	UNK	I-PER	0	0	0	1	1	4	0	0	0	0
mr/stts/00/nerconll0000	9	28	Charles	UNK	B-PER	0	1	0	1	1	5	0	0	0	0
mr/stts/00/nerconll0000	9	29	E.	UNK	I-PER	_	_	_	_	0	2	_	_	_	0
mr/stts/00/nerconll0000	9	30	Sorensen,	UNK	I-PER	0	0	0	1	1	5	0	0	0	0
mr/stts/00/nerconll0000	9	32	and	UNK	O	0	0	0	2	0	3	0	0	0	3
mr/stts/00/nerconll0000	9	33	C.H.	UNK	O	_	_	_	_	1	3	_	_	_	_

mr/stts/00/nerconll0000	10	0	Henry	UNK	B-PER	0	1	1	1	1	3	0	0	0	0
mr/stts/00/nerconll0000	10	1	Ford	UNK	I-PER	0	1	1	1	1	5	0	0	0	0
mr/stts/00/nerconll0000	10	2	advocated	UNK	O	0	1	0	1	1	4	0	0	0	0
mr/stts/00/nerconll0000	10	3	long-time	UNK	O	1	1	1	1	1	5	1	0	1	0
mr/stts/00/nerconll0000	10	4	associate	UNK	O	1	1	1	1	1	4	1	0	0	0
mr/stts/00/nerconll0000	10	5	Harry	UNK	B-PER	1	1	1	1	1	4	0	0	0	0
mr/stts/00/nerconll0000	10	6	Bennett	UNK	I-PER	0	1	0	1	1	4	0	0	0	0
mr/stts/00/nerconll0000	10	7	to	UNK	O	_	_	_	_	0	1	_	_	_	2
mr/stts/00/nerconll0000	10	8	take	UNK	O	1	1	1	1	1	4	0	1	0	0
mr/stts/00/nerconll0000	10	9	the	UNK	O	0	0	1	0	1	2	0	0	0	7
mr/stts/00/nerconll0000	10	10	spot.	UNK	O	_	_	_	_	1	4	_	_	_	0

mr/stts/00/nerconll0000	11	0	Edsel's	UNK	B-PER	0	0	0	1	1	4	0	0	0	0
mr/stts/00/nerconll0000	11	2	widow	UNK	O	0	1	0	1	1	4	1	1	1	0
mr/stts/00/nerconll0000	11	3	Eleanor,	UNK	B-PER	0	1	0	1	1	4	0	0	0	0
mr/stts/00/nerconll0000	11	5	who	UNK	O	0	1	0	1	1	4	0	0	0	0
mr/stts/00/nerconll0000	11	6	had	UNK	O	2	0	0	0	1	4	0	0	0	0
mr/stts/00/nerconll0000	11	7	inherited	UNK	O	2	1	0	0	1	4	0	0	0	0
mr/stts/00/nerconll0000	11	8	Edsel's	UNK	B-PER	0	1	0	1	1	5	0	0	0	0
mr/stts/00/nerconll0000	11	10	voting	UNK	O	1	0	0	2	1	5	0	0	0	0
mr/stts/00/nerconll0000	11	11	stock,	UNK	O	0	0	0	1	1	4	0	1	0	0
